Id,Class
3180,Sydney
3181,Sydney
3182,Brisbane
3183,Sydney
3184,Melbourne
3185,Sydney
3186,Sydney
3187,Brisbane
3188,Sydney
3189,Brisbane
3190,Sydney
3191,Sydney
3192,Sydney
3193,Sydney
3194,Sydney
3195,Sydney
3196,Sydney
3197,Brisbane
3198,Sydney
3199,Sydney
3200,Sydney
3201,Sydney
3202,Sydney
3203,Sydney
3204,Brisbane
3205,Sydney
3206,Sydney
3207,Melbourne
3208,Sydney
3209,Sydney
3210,Sydney
3211,Brisbane
3212,Sydney
3213,Sydney
3214,Sydney
3215,Brisbane
3216,Sydney
3217,Sydney
3218,Brisbane
3219,Sydney
3220,Sydney
3221,Sydney
3222,Sydney
3223,Sydney
3224,Melbourne
3225,Sydney
3226,Sydney
3227,Sydney
3228,Sydney
3229,Sydney
3230,Sydney
3231,Sydney
3232,Sydney
3233,Brisbane
3234,Sydney
3235,Sydney
3236,Brisbane
3237,Sydney
3238,Sydney
3239,Sydney
3240,Sydney
3241,Sydney
3242,Perth
3243,Sydney
3244,Sydney
3245,Sydney
3246,Sydney
3247,Brisbane
3248,Sydney
3249,Melbourne
3250,Sydney
3251,Sydney
3252,Brisbane
3253,Sydney
3254,Brisbane
3255,Sydney
3256,Sydney
3257,Brisbane
3258,Sydney
3259,Sydney
3260,Sydney
3261,Sydney
3262,Sydney
3263,Sydney
3264,Sydney
3265,Sydney
3266,Sydney
3267,Sydney
3268,Sydney
3269,Melbourne
3270,Sydney
3271,Sydney
3272,Perth
3273,Sydney
3274,Sydney
3275,Sydney
3276,Sydney
3277,Sydney
3278,Sydney
3279,Perth
3280,Sydney
3281,Sydney
3282,Sydney
3283,Sydney
3284,Perth
3285,Brisbane
3286,Melbourne
3287,Brisbane
3288,Sydney
3289,Sydney
3290,Sydney
3291,Sydney
3292,Sydney
3293,Brisbane
3294,Sydney
3295,Brisbane
3296,Brisbane
3297,Sydney
3298,Sydney
3299,Perth
3300,Sydney
3301,Sydney
3302,Sydney
3303,Sydney
3304,Perth
3305,Sydney
3306,Sydney
3307,Sydney
3308,Sydney
3309,Sydney
3310,Brisbane
3311,Sydney
3312,Sydney
3313,Sydney
3314,Sydney
3315,Sydney
3316,Sydney
3317,Sydney
3318,Brisbane
3319,Sydney
3320,Brisbane
3321,Sydney
3322,Perth
3323,Brisbane
3324,Sydney
3325,Sydney
3326,Melbourne
3327,Perth
3328,Melbourne
3329,Sydney
3330,Brisbane
3331,Brisbane
3332,Brisbane
3333,Melbourne
3334,Sydney
3335,Brisbane
3336,Sydney
3337,Sydney
3338,Sydney
3339,Sydney
3340,Melbourne
3341,Sydney
3342,Brisbane
3343,Sydney
3344,Sydney
3345,Sydney
3346,Melbourne
3347,Sydney
3348,Sydney
3349,Sydney
3350,Sydney
3351,Sydney
3352,Sydney
3353,Sydney
3354,Sydney
3355,Sydney
3356,Melbourne
3357,Sydney
3358,Sydney
3359,Sydney
3360,Sydney
3361,Sydney
3362,Sydney
3363,Melbourne
3364,Sydney
3365,Sydney
3366,Sydney
3367,Sydney
3368,Sydney
3369,Melbourne
3370,Melbourne
3371,Melbourne
3372,Sydney
3373,Sydney
3374,Perth
3375,Sydney
3376,Sydney
3377,Brisbane
3378,Melbourne
3379,Sydney
3380,Sydney
3381,Sydney
3382,Melbourne
3383,Melbourne
3384,Sydney
3385,Sydney
3386,Brisbane
3387,Sydney
3388,Sydney
3389,Sydney
3390,Sydney
3391,Sydney
3392,Brisbane
3393,Sydney
3394,Perth
3395,Sydney
3396,Melbourne
3397,Sydney
3398,Sydney
3399,Sydney
3400,Sydney
3401,Melbourne
3402,Sydney
3403,Sydney
3404,Sydney
3405,Sydney
3406,Sydney
3407,Sydney
3408,Sydney
3409,Sydney
3410,Melbourne
3411,Brisbane
3412,Perth
3413,Sydney
3414,Sydney
3415,Sydney
3416,Sydney
3417,Sydney
3418,Sydney
3419,Sydney
3420,Sydney
3421,Sydney
3422,Sydney
3423,Sydney
3424,Sydney
3425,Sydney
3426,Sydney
3427,Sydney
3428,Brisbane
3429,Perth
3430,Sydney
3431,Sydney
3432,Brisbane
3433,Sydney
3434,Sydney
3435,Sydney
3436,Sydney
3437,Brisbane
3438,Sydney
3439,Sydney
3440,Melbourne
3441,Sydney
3442,Brisbane
3443,Sydney
3444,Sydney
3445,Sydney
3446,Sydney
3447,Sydney
3448,Brisbane
3449,Sydney
3450,Sydney
3451,Sydney
3452,Sydney
3453,Sydney
3454,Sydney
3455,Sydney
3456,Sydney
3457,Sydney
3458,Perth
3459,Sydney
3460,Sydney
3461,Sydney
3462,Perth
3463,Brisbane
3464,Perth
3465,Sydney
3466,Perth
3467,Sydney
3468,Sydney
3469,Brisbane
3470,Sydney
3471,Sydney
3472,Sydney
3473,Sydney
3474,Sydney
3475,Sydney
3476,Brisbane
3477,Melbourne
3478,Sydney
3479,Sydney
3480,Sydney
3481,Sydney
3482,Sydney
3483,Sydney
3484,Sydney
3485,Sydney
3486,Brisbane
3487,Brisbane
3488,Sydney
3489,Sydney
3490,Brisbane
3491,Sydney
3492,Brisbane
3493,Sydney
3494,Brisbane
3495,Brisbane
3496,Sydney
3497,Sydney
3498,Sydney
3499,Sydney
3500,Sydney
3501,Sydney
3502,Sydney
3503,Sydney
3504,Brisbane
3505,Brisbane
3506,Sydney
3507,Brisbane
3508,Sydney
3509,Sydney
3510,Sydney
3511,Brisbane
3512,Sydney
3513,Sydney
3514,Sydney
3515,Sydney
3516,Sydney
3517,Sydney
3518,Sydney
3519,Sydney
3520,Sydney
3521,Sydney
3522,Brisbane
3523,Sydney
3524,Sydney
3525,Brisbane
3526,Brisbane
3527,Sydney
3528,Sydney
3529,Sydney
3530,Melbourne
3531,Sydney
3532,Sydney
3533,Sydney
3534,Sydney
3535,Sydney
3536,Sydney
3537,Brisbane
3538,Perth
3539,Sydney
3540,Sydney
3541,Perth
3542,Brisbane
3543,Sydney
3544,Perth
3545,Sydney
3546,Sydney
3547,Brisbane
3548,Sydney
3549,Perth
3550,Sydney
3551,Sydney
3552,Brisbane
3553,Sydney
3554,Sydney
3555,Sydney
3556,Sydney
3557,Sydney
3558,Sydney
3559,Sydney
3560,Sydney
3561,Sydney
3562,Melbourne
3563,Sydney
3564,Sydney
3565,Sydney
3566,Sydney
3567,Melbourne
3568,Sydney
3569,Melbourne
3570,Sydney
3571,Sydney
3572,Sydney
3573,Brisbane
3574,Melbourne
3575,Sydney
3576,Brisbane
3577,Sydney
3578,Sydney
3579,Sydney
3580,Brisbane
3581,Perth
3582,Sydney
3583,Sydney
3584,Sydney
3585,Sydney
3586,Perth
3587,Sydney
3588,Sydney
3589,Brisbane
3590,Sydney
3591,Sydney
3592,Brisbane
3593,Sydney
3594,Sydney
3595,Sydney
3596,Sydney
3597,Sydney
3598,Brisbane
3599,Brisbane
3600,Perth
3601,Perth
3602,Sydney
3603,Sydney
3604,Sydney
3605,Sydney
3606,Sydney
3607,Sydney
3608,Sydney
3609,Sydney
3610,Sydney
3611,Brisbane
3612,Sydney
3613,Perth
3614,Sydney
3615,Sydney
3616,Perth
3617,Sydney
3618,Sydney
3619,Sydney
3620,Melbourne
3621,Sydney
3622,Perth
3623,Sydney
3624,Sydney
3625,Sydney
3626,Sydney
3627,Sydney
3628,Sydney
3629,Melbourne
3630,Sydney
3631,Brisbane
3632,Sydney
3633,Sydney
3634,Sydney
3635,Sydney
3636,Perth
3637,Sydney
3638,Sydney
3639,Sydney
3640,Sydney
3641,Brisbane
3642,Sydney
3643,Sydney
3644,Melbourne
3645,Sydney
3646,Sydney
3647,Sydney
3648,Sydney
3649,Sydney
3650,Sydney
3651,Sydney
3652,Sydney
3653,Sydney
3654,Sydney
3655,Sydney
3656,Sydney
3657,Sydney
3658,Sydney
3659,Melbourne
3660,Brisbane
3661,Sydney
3662,Brisbane
3663,Sydney
3664,Brisbane
3665,Sydney
3666,Sydney
3667,Melbourne
3668,Sydney
3669,Sydney
3670,Melbourne
3671,Perth
3672,Sydney
3673,Sydney
3674,Sydney
3675,Sydney
3676,Sydney
3677,Sydney
3678,Sydney
3679,Sydney
3680,Sydney
3681,Brisbane
3682,Brisbane
3683,Sydney
3684,Sydney
3685,Sydney
3686,Sydney
3687,Perth
3688,Sydney
3689,Sydney
3690,Sydney
3691,Sydney
3692,Sydney
3693,Sydney
3694,Melbourne
3695,Brisbane
3696,Perth
3697,Brisbane
3698,Sydney
3699,Sydney
3700,Sydney
3701,Sydney
3702,Sydney
3703,Sydney
3704,Sydney
3705,Sydney
3706,Brisbane
3707,Sydney
3708,Sydney
3709,Sydney
3710,Sydney
3711,Sydney
3712,Sydney
3713,Sydney
3714,Sydney
3715,Sydney
3716,Sydney
3717,Sydney
3718,Perth
3719,Sydney
3720,Brisbane
3721,Sydney
3722,Sydney
3723,Sydney
3724,Sydney
3725,Sydney
3726,Sydney
3727,Sydney
3728,Sydney
3729,Sydney
3730,Brisbane
3731,Sydney
3732,Brisbane
3733,Sydney
3734,Sydney
3735,Sydney
3736,Sydney
3737,Melbourne
3738,Sydney
3739,Sydney
3740,Sydney
3741,Sydney
3742,Sydney
3743,Sydney
3744,Brisbane
3745,Brisbane
3746,Sydney
3747,Sydney
3748,Sydney
3749,Sydney
3750,Sydney
3751,Sydney
3752,Sydney
3753,Sydney
3754,Brisbane
3755,Sydney
3756,Sydney
3757,Sydney
3758,Sydney
3759,Sydney
3760,Sydney
3761,Sydney
3762,Sydney
3763,Brisbane
3764,Melbourne
3765,Sydney
3766,Sydney
3767,Sydney
3768,Brisbane
3769,Perth
3770,Sydney
3771,Brisbane
3772,Brisbane
3773,Sydney
3774,Sydney
3775,Sydney
3776,Sydney
3777,Sydney
3778,Sydney
3779,Sydney
3780,Sydney
3781,Sydney
3782,Sydney
3783,Perth
3784,Sydney
3785,Sydney
3786,Sydney
3787,Sydney
3788,Perth
3789,Sydney
3790,Sydney
3791,Brisbane
3792,Brisbane
3793,Sydney
3794,Sydney
3795,Sydney
3796,Sydney
3797,Sydney
3798,Sydney
3799,Sydney
3800,Sydney
3801,Sydney
3802,Sydney
3803,Brisbane
3804,Brisbane
3805,Sydney
3806,Melbourne
3807,Sydney
3808,Sydney
3809,Brisbane
3810,Sydney
3811,Sydney
3812,Sydney
3813,Perth
3814,Melbourne
3815,Brisbane
3816,Sydney
3817,Sydney
3818,Sydney
3819,Melbourne
3820,Brisbane
3821,Sydney
3822,Sydney
3823,Sydney
3824,Sydney
3825,Sydney
3826,Sydney
3827,Sydney
3828,Sydney
3829,Melbourne
3830,Sydney
3831,Perth
3832,Sydney
3833,Sydney
3834,Sydney
3835,Sydney
3836,Sydney
3837,Brisbane
3838,Sydney
3839,Sydney
3840,Sydney
3841,Sydney
3842,Sydney
3843,Sydney
3844,Sydney
3845,Sydney
3846,Brisbane
3847,Sydney
3848,Sydney
3849,Sydney
3850,Perth
3851,Sydney
3852,Sydney
3853,Sydney
3854,Sydney
3855,Brisbane
3856,Brisbane
3857,Sydney
3858,Sydney
3859,Sydney
3860,Sydney
3861,Sydney
3862,Sydney
3863,Sydney
3864,Brisbane
3865,Sydney
3866,Brisbane
3867,Sydney
3868,Sydney
3869,Sydney
3870,Sydney
3871,Brisbane
3872,Brisbane
3873,Sydney
3874,Sydney
3875,Sydney
3876,Sydney
3877,Perth
3878,Sydney
3879,Sydney
3880,Sydney
3881,Sydney
3882,Sydney
3883,Sydney
3884,Sydney
3885,Sydney
3886,Brisbane
3887,Sydney
3888,Brisbane
3889,Sydney
3890,Sydney
3891,Perth
3892,Sydney
3893,Sydney
3894,Brisbane
3895,Brisbane
3896,Sydney
3897,Sydney
3898,Sydney
3899,Sydney
3900,Sydney
3901,Perth
3902,Sydney
3903,Sydney
3904,Melbourne
3905,Sydney
3906,Perth
3907,Sydney
3908,Perth
3909,Sydney
3910,Sydney
3911,Sydney
3912,Brisbane
3913,Sydney
3914,Sydney
3915,Sydney
3916,Sydney
3917,Sydney
3918,Brisbane
3919,Sydney
3920,Sydney
3921,Sydney
3922,Sydney
3923,Perth
3924,Sydney
3925,Sydney
3926,Sydney
3927,Sydney
3928,Sydney
3929,Brisbane
3930,Sydney
3931,Sydney
3932,Sydney
3933,Sydney
3934,Sydney
3935,Sydney
3936,Sydney
3937,Sydney
3938,Sydney
3939,Perth
3940,Sydney
3941,Sydney
3942,Sydney
3943,Sydney
3944,Sydney
3945,Sydney
3946,Sydney
3947,Sydney
3948,Sydney
3949,Sydney
3950,Sydney
3951,Sydney
3952,Brisbane
3953,Sydney
3954,Sydney
3955,Sydney
3956,Sydney
3957,Sydney
3958,Brisbane
3959,Melbourne
3960,Sydney
3961,Brisbane
3962,Sydney
3963,Sydney
3964,Sydney
3965,Sydney
3966,Sydney
3967,Melbourne
3968,Brisbane
3969,Sydney
3970,Brisbane
3971,Brisbane
3972,Melbourne
3973,Sydney
3974,Sydney
3975,Brisbane
3976,Brisbane
3977,Sydney
3978,Brisbane
3979,Sydney
3980,Sydney
3981,Brisbane
3982,Sydney
3983,Sydney
3984,Sydney
3985,Sydney
3986,Sydney
3987,Sydney
3988,Sydney
3989,Sydney
3990,Sydney
3991,Sydney
3992,Sydney
3993,Sydney
3994,Sydney
3995,Sydney
3996,Sydney
3997,Sydney
3998,Melbourne
3999,Perth
31000,Sydney
31001,Sydney
31002,Sydney
31003,Sydney
31004,Sydney
31005,Sydney
31006,Sydney
31007,Sydney
31008,Brisbane
31009,Sydney
31010,Sydney
31011,Sydney
31012,Sydney
31013,Sydney
31014,Brisbane
31015,Sydney
31016,Sydney
31017,Perth
31018,Sydney
31019,Sydney
31020,Melbourne
31021,Sydney
31022,Sydney
31023,Sydney
31024,Sydney
31025,Sydney
31026,Brisbane
31027,Sydney
31028,Sydney
31029,Sydney
31030,Sydney
31031,Sydney
31032,Sydney
31033,Sydney
31034,Perth
31035,Sydney
31036,Sydney
31037,Sydney
31038,Sydney
31039,Melbourne
31040,Brisbane
31041,Melbourne
31042,Sydney
31043,Sydney
31044,Brisbane
31045,Brisbane
31046,Sydney
31047,Brisbane
31048,Sydney
31049,Sydney
31050,Sydney
31051,Brisbane
31052,Sydney
31053,Sydney
31054,Sydney
31055,Melbourne
31056,Brisbane
31057,Melbourne
31058,Sydney
31059,Sydney
31060,Sydney
31061,Sydney
31062,Brisbane
31063,Brisbane
31064,Sydney
31065,Sydney
31066,Sydney
31067,Sydney
31068,Sydney
31069,Sydney
31070,Brisbane
31071,Sydney
31072,Sydney
31073,Sydney
31074,Sydney
31075,Sydney
31076,Melbourne
31077,Sydney
31078,Brisbane
31079,Sydney
31080,Sydney
31081,Sydney
31082,Perth
31083,Sydney
31084,Sydney
31085,Sydney
31086,Sydney
31087,Sydney
31088,Sydney
31089,Sydney
31090,Sydney
31091,Sydney
31092,Perth
31093,Sydney
31094,Sydney
31095,Sydney
31096,Brisbane
31097,Brisbane
31098,Sydney
31099,Brisbane
31100,Sydney
31101,Sydney
31102,Sydney
31103,Brisbane
31104,Sydney
31105,Sydney
31106,Sydney
31107,Sydney
31108,Sydney
31109,Brisbane
31110,Brisbane
31111,Brisbane
31112,Sydney
31113,Sydney
31114,Sydney
31115,Sydney
31116,Sydney
31117,Sydney
31118,Brisbane
31119,Sydney
31120,Sydney
31121,Sydney
31122,Sydney
31123,Sydney
31124,Perth
31125,Melbourne
31126,Sydney
31127,Sydney
31128,Sydney
31129,Sydney
31130,Sydney
31131,Sydney
31132,Melbourne
31133,Sydney
31134,Sydney
31135,Sydney
31136,Sydney
31137,Sydney
31138,Brisbane
31139,Sydney
31140,Sydney
31141,Melbourne
31142,Sydney
31143,Sydney
31144,Brisbane
31145,Brisbane
31146,Sydney
31147,Sydney
31148,Sydney
31149,Sydney
31150,Sydney
31151,Sydney
31152,Sydney
31153,Brisbane
31154,Sydney
31155,Sydney
31156,Perth
31157,Sydney
31158,Brisbane
31159,Sydney
31160,Sydney
31161,Sydney
31162,Brisbane
31163,Sydney
31164,Perth
31165,Sydney
31166,Sydney
31167,Sydney
31168,Sydney
31169,Sydney
31170,Sydney
31171,Sydney
31172,Sydney
31173,Perth
31174,Brisbane
31175,Sydney
31176,Sydney
31177,Sydney
31178,Sydney
31179,Sydney
31180,Brisbane
31181,Brisbane
31182,Sydney
31183,Brisbane
31184,Sydney
31185,Sydney
31186,Sydney
31187,Sydney
31188,Sydney
31189,Sydney
31190,Perth
31191,Sydney
31192,Sydney
31193,Sydney
31194,Sydney
31195,Sydney
31196,Sydney
31197,Sydney
31198,Sydney
31199,Sydney
31200,Sydney
31201,Sydney
31202,Sydney
31203,Sydney
31204,Brisbane
31205,Sydney
31206,Sydney
31207,Melbourne
31208,Sydney
31209,Sydney
31210,Sydney
31211,Sydney
31212,Sydney
31213,Sydney
31214,Brisbane
31215,Sydney
31216,Brisbane
31217,Sydney
31218,Sydney
31219,Sydney
31220,Sydney
31221,Sydney
31222,Brisbane
31223,Melbourne
31224,Sydney
31225,Sydney
31226,Sydney
31227,Sydney
31228,Sydney
31229,Sydney
31230,Sydney
31231,Sydney
31232,Brisbane
31233,Perth
31234,Sydney
31235,Sydney
31236,Sydney
31237,Sydney
31238,Melbourne
31239,Sydney
31240,Sydney
31241,Melbourne
31242,Sydney
31243,Brisbane
31244,Sydney
31245,Sydney
31246,Melbourne
31247,Sydney
31248,Sydney
31249,Melbourne
31250,Sydney
31251,Sydney
31252,Sydney
31253,Brisbane
31254,Sydney
31255,Sydney
31256,Sydney
31257,Sydney
31258,Brisbane
31259,Brisbane
31260,Brisbane
31261,Brisbane
31262,Sydney
31263,Perth
31264,Brisbane
31265,Sydney
31266,Sydney
31267,Brisbane
31268,Sydney
31269,Sydney
31270,Sydney
31271,Sydney
31272,Sydney
31273,Perth
31274,Sydney
31275,Melbourne
31276,Sydney
31277,Sydney
31278,Brisbane
31279,Sydney
31280,Brisbane
31281,Sydney
31282,Sydney
31283,Sydney
31284,Sydney
31285,Sydney
31286,Sydney
31287,Perth
31288,Sydney
31289,Perth
31290,Brisbane
31291,Brisbane
31292,Perth
31293,Sydney
31294,Sydney
31295,Sydney
31296,Sydney
31297,Sydney
31298,Sydney
31299,Brisbane
31300,Perth
31301,Sydney
31302,Brisbane
31303,Sydney
31304,Brisbane
31305,Brisbane
31306,Sydney
31307,Sydney
31308,Sydney
31309,Brisbane
31310,Brisbane
31311,Sydney
31312,Brisbane
31313,Perth
31314,Sydney
31315,Sydney
31316,Sydney
31317,Brisbane
31318,Sydney
31319,Brisbane
31320,Sydney
31321,Sydney
31322,Perth
31323,Brisbane
31324,Sydney
31325,Sydney
31326,Sydney
31327,Brisbane
31328,Sydney
31329,Brisbane
31330,Sydney
31331,Brisbane
31332,Sydney
31333,Sydney
31334,Brisbane
31335,Sydney
31336,Sydney
31337,Sydney
31338,Sydney
31339,Sydney
31340,Sydney
31341,Brisbane
31342,Brisbane
31343,Sydney
31344,Sydney
31345,Sydney
31346,Sydney
31347,Sydney
31348,Sydney
31349,Sydney
31350,Sydney
31351,Sydney
31352,Sydney
31353,Sydney
31354,Brisbane
31355,Brisbane
31356,Sydney
31357,Sydney
31358,Sydney
31359,Sydney
31360,Sydney
31361,Perth
31362,Sydney
31363,Brisbane
31364,Sydney
31365,Sydney
31366,Sydney
31367,Brisbane
31368,Sydney
31369,Sydney
31370,Perth
31371,Sydney
31372,Melbourne
31373,Sydney
31374,Sydney
31375,Perth
31376,Sydney
31377,Perth
31378,Sydney
31379,Sydney
31380,Melbourne
31381,Sydney
31382,Sydney
31383,Sydney
31384,Sydney
31385,Sydney
31386,Sydney
31387,Sydney
31388,Perth
31389,Sydney
31390,Sydney
31391,Sydney
31392,Sydney
31393,Sydney
31394,Sydney
31395,Sydney
31396,Sydney
31397,Melbourne
31398,Sydney
31399,Sydney
31400,Sydney
31401,Sydney
31402,Sydney
31403,Sydney
31404,Brisbane
31405,Sydney
31406,Sydney
31407,Perth
31408,Sydney
31409,Sydney
31410,Sydney
31411,Sydney
31412,Sydney
31413,Sydney
31414,Sydney
31415,Brisbane
31416,Sydney
31417,Sydney
31418,Sydney
31419,Brisbane
31420,Sydney
31421,Sydney
31422,Sydney
31423,Sydney
31424,Sydney
31425,Brisbane
31426,Brisbane
31427,Sydney
31428,Sydney
31429,Sydney
31430,Melbourne
31431,Brisbane
31432,Sydney
31433,Sydney
31434,Sydney
31435,Sydney
31436,Sydney
31437,Sydney
31438,Sydney
31439,Sydney
31440,Sydney
31441,Melbourne
31442,Brisbane
31443,Brisbane
31444,Sydney
31445,Sydney
31446,Sydney
31447,Sydney
31448,Sydney
31449,Sydney
31450,Sydney
31451,Sydney
31452,Sydney
31453,Melbourne
31454,Perth
31455,Melbourne
31456,Sydney
31457,Sydney
31458,Sydney
31459,Brisbane
31460,Sydney
31461,Sydney
31462,Sydney
31463,Brisbane
31464,Sydney
31465,Sydney
31466,Brisbane
31467,Sydney
31468,Brisbane
31469,Sydney
31470,Melbourne
31471,Sydney
31472,Sydney
31473,Sydney
31474,Sydney
31475,Sydney
31476,Sydney
31477,Brisbane
31478,Brisbane
31479,Sydney
31480,Sydney
31481,Sydney
31482,Sydney
31483,Melbourne
31484,Sydney
31485,Sydney
31486,Sydney
31487,Sydney
31488,Sydney
31489,Sydney
31490,Sydney
31491,Sydney
31492,Perth
31493,Brisbane
31494,Sydney
31495,Brisbane
31496,Sydney
31497,Sydney
31498,Sydney
31499,Sydney
31500,Sydney
31501,Sydney
31502,Sydney
31503,Sydney
31504,Sydney
31505,Sydney
31506,Sydney
31507,Sydney
31508,Sydney
31509,Sydney
31510,Sydney
31511,Melbourne
31512,Sydney
31513,Sydney
31514,Sydney
31515,Perth
31516,Sydney
31517,Brisbane
31518,Melbourne
31519,Sydney
31520,Brisbane
31521,Sydney
31522,Sydney
31523,Sydney
31524,Sydney
31525,Perth
31526,Sydney
31527,Brisbane
31528,Sydney
31529,Brisbane
31530,Perth
31531,Sydney
31532,Sydney
31533,Sydney
31534,Brisbane
31535,Sydney
31536,Perth
31537,Sydney
31538,Sydney
31539,Sydney
31540,Brisbane
31541,Sydney
31542,Sydney
31543,Brisbane
31544,Sydney
31545,Brisbane
31546,Brisbane
31547,Sydney
31548,Sydney
31549,Sydney
31550,Sydney
31551,Sydney
31552,Sydney
31553,Sydney
31554,Sydney
31555,Sydney
31556,Melbourne
31557,Sydney
31558,Melbourne
31559,Sydney
31560,Sydney
31561,Sydney
31562,Sydney
31563,Sydney
31564,Perth
31565,Melbourne
31566,Sydney
31567,Sydney
31568,Brisbane
31569,Brisbane
31570,Sydney
31571,Sydney
31572,Sydney
31573,Sydney
31574,Sydney
31575,Sydney
31576,Sydney
31577,Sydney
31578,Sydney
31579,Sydney
31580,Melbourne
31581,Sydney
31582,Sydney
31583,Sydney
31584,Brisbane
31585,Brisbane
31586,Sydney
31587,Sydney
31588,Brisbane
31589,Brisbane
31590,Sydney
31591,Sydney
31592,Sydney
31593,Sydney
31594,Sydney
31595,Sydney
31596,Brisbane
31597,Brisbane
31598,Sydney
31599,Sydney
31600,Sydney
31601,Sydney
31602,Sydney
31603,Brisbane
31604,Sydney
31605,Sydney
31606,Sydney
31607,Brisbane
31608,Sydney
31609,Sydney
31610,Melbourne
31611,Brisbane
31612,Sydney
31613,Sydney
31614,Sydney
31615,Sydney
31616,Sydney
31617,Sydney
31618,Sydney
31619,Sydney
31620,Sydney
31621,Sydney
31622,Brisbane
31623,Sydney
31624,Brisbane
31625,Sydney
31626,Sydney
31627,Sydney
31628,Melbourne
31629,Sydney
31630,Sydney
31631,Sydney
31632,Sydney
31633,Melbourne
31634,Perth
31635,Sydney
31636,Brisbane
31637,Sydney
31638,Sydney
31639,Sydney
31640,Sydney
31641,Sydney
31642,Brisbane
31643,Sydney
31644,Sydney
31645,Sydney
31646,Sydney
31647,Sydney
31648,Sydney
31649,Brisbane
31650,Sydney
31651,Brisbane
31652,Sydney
31653,Sydney
31654,Brisbane
31655,Sydney
31656,Sydney
31657,Sydney
31658,Sydney
31659,Perth
31660,Sydney
31661,Sydney
31662,Sydney
31663,Sydney
31664,Brisbane
31665,Sydney
31666,Sydney
31667,Sydney
31668,Sydney
31669,Melbourne
31670,Sydney
31671,Perth
31672,Brisbane
31673,Sydney
31674,Melbourne
31675,Sydney
31676,Sydney
31677,Brisbane
31678,Sydney
31679,Sydney
31680,Sydney
31681,Sydney
31682,Melbourne
31683,Sydney
31684,Perth
31685,Sydney
31686,Sydney
31687,Brisbane
31688,Sydney
31689,Sydney
31690,Sydney
31691,Sydney
31692,Sydney
31693,Sydney
31694,Melbourne
31695,Sydney
31696,Melbourne
31697,Sydney
31698,Sydney
31699,Sydney
31700,Sydney
31701,Sydney
31702,Sydney
31703,Sydney
31704,Sydney
31705,Sydney
31706,Brisbane
31707,Perth
31708,Sydney
31709,Sydney
31710,Sydney
31711,Brisbane
31712,Sydney
31713,Sydney
31714,Brisbane
31715,Sydney
31716,Sydney
31717,Brisbane
31718,Sydney
31719,Brisbane
31720,Sydney
31721,Sydney
31722,Sydney
31723,Sydney
31724,Sydney
31725,Brisbane
31726,Sydney
31727,Sydney
